Original;Frag;classe;local;Sub;Placa;X;Y;PAP;HPAP;H;IC;CE;F1;F2;GD;F5;familia;spp;quantity
sdm25_26celiaf14;SC6b;SC;interior;5;H2362;3,4;5,3;43,6;;13;3;0;a;1;;1;Sapindaceae;Cupania tenuivalvis;1
sdm25_26celiaf14;SC6b;SC;interior;5;H2363;1,6;6;38,1;;6;3;0;a;1;;1;Rubiaceae;Amaioua intermedia;1
sdm25_26celiaf14;SC6b;SC;interior;5;H2364;5;5,6;39,9;;13;3;0;c;1;;1;Peraceae;Pera glabrata;1
sdm25_26celiaf14;SC6b;SC;interior;5;H2365;3;9,7;46,1;;10;3;0;c;1;;1;Melastomataceae;Miconia willdenowii;1
sdm25_26celiaf14;SC6b;SC;interior;5;H2366;5,7;6,9;33,9;;11;3;0;a;1;;1;Sapindaceae;Cupania tenuivalvis;1
sdm25_26celiaf14;SC6b;SC;interior;5;H2367;7,2;7,5;40,8;;12;3;0;a;1;;1;Peraceae;Pera glabrata;1
sdm25_26celiaf14;SC6b;SC;interior;6;H2368;2,2;0,1;38,7;;10;5;0;a;1;;1;Euphorbiaceae;Mabea piriri;1
sdm25_26celiaf14;SC6b;SC;interior;6;H2369;2,2;2,7;41,5;;12;5;0;am;1;;1;Melastomataceae;Miconia urophylla;1
sdm25_26celiaf14;SC6b;SC;interior;6;H2370;0,3;8,8;54,2;;10;3;0;am;1;;1;Euphorbiaceae;Mabea piriri;1
sdm25_26celiaf14;SC6b;SC;interior;6;H2371;0,1;9,9;36,2;;6;3;0;c;1;;1;Melastomataceae;Miconia urophylla;1
sdm25_26celiaf14;SC6b;SC;interior;6;H2372;8,2;7;44,6;;12;3;0;a;1;;1;Sapindaceae;Cupania tenuivalvis;1
sdm25_26celiaf14;SC6b;SC;interior;6;H2373;9,5;7;50,2;;12;3;0;cm;1;;1;Nyctaginaceae;Guapira opposita;1
sdm25_26celiaf14;SC6b;SC;interior;6;H2374;1,8;8,6;53,4;;12;3;0;am;1;;1;Euphorbiaceae;Mabea piriri;1
sdm25_26celiaf14;SC6b;SC;interior;6;H2375;5,8;8,3;33;;7;3;0;a;1;;1;Rubiaceae;Amaioua intermedia;1
sdm25_26celiaf14;SC6b;SC;interior;6;H2376;9,4;9,7;65,2;;12;3;0;0;aps;;1;Morta;morta;1
sdm25_26celiaf14;SC6b;SC;interior;6;H2377;9,5;4;49,8;;15;4;0;a;1;;1;Peraceae;Pera glabrata;1
sdm25_26celiaf14;SC6b;SC;interior;6;H2378;6,3;5;36,1;;8;3;0;am;1;;1;Rubiaceae;Amaioua intermedia;1
sdm25_26celiaf14;SC6b;SC;interior;6;H2379;6;2,5;60,5;;12;5;0;am;1;;1;Sapindaceae;Cupania tenuivalvis;1
sdm25_26celiaf14;SC6b;SC;interior;6;H2380;6,5;1,8;40,7;;4;2;2;2;1;;1;Cyatheaceae;Cyathea corcovadensis;1
sdm25_26celiaf14;SC6b;SC;interior;6;H2381;7,6;0,6;54,5;;2,5;;0;0;aps;3;1;Morta;morta;1
sdm25_26celiaf14;SC6b;SC;interior;7;H2382;4,4;4,6;54,3;;14;3;0;a;1;;1;Peraceae;Pera glabrata;1
sdm25_26celiaf14;SC6b;SC;interior;7;H2383;5;5;50,8;;10;3;0;c;1;;1;Peraceae;Pera glabrata;1
sdm25_26celiaf14;SC6b;SC;interior;7;H2384;8,9;9;59,1;;5;;0;0;aps;3;1;Morta;morta;1
sdm25_26celiaf14;SC6b;SC;interior;7;H2385;9,7;5,4;62,1;;13;5;0;a;1;;1;Nyctaginaceae;Guapira opposita;1
sdm25_26celiaf14;SC6b;SC;interior;8;H2386;3,2;3,5;36,6;;10;3;0;a;1;;1;Sapindaceae;Cupania tenuivalvis;1
sdm25_26celiaf14;SC6b;SC;interior;8;H2387;4,7;6;37,2;;10;3;0;a;1;;1;Melastomataceae;Miconia urophylla;1
sdm25_26celiaf14;SC6b;SC;interior;8;H2388;5,7;7;44,5;;10;3;0;c;1;;1;Clethraceae;Clethra scabra;1
sdm25_26celiaf14;SC6b;SC;interior;8;H2389;5,7;9,4;39,2;;10;3;0;c;1;;1;Clethraceae;Clethra scabra;1
sdm25_26celiaf14;SC6b;SC;interior;8;H2390;2,6;0,5;35,5;;15;5;0;z;1;;1;Lamiaceae;Vitex  cf. cymosa Bertero ex Spreng.;1
sdm25_26celiaf14;SC6b;SC;interior;9;H2391;0,3;3;64,5;;16;;0;a;1;;1;Sapindaceae;Cupania tenuivalvis;1
sdm25_26celiaf14;SC6b;SC;interior;9;H2392;4,2;1;66,4;;17;5;0;a;1;;1;Peraceae;Pera glabrata;1
sdm25_26celiaf14;SC6b;SC;interior;9;H2393;5,2;3,4;51,1;;10;3;0;a;1;;1;Euphorbiaceae;Aparisthmium cordatum;1
sdm25_26celiaf14;SC6b;SC;interior;9;H2394;4,2;4,5;68,6;;17;5;0;a;1;;1;Sapindaceae;Cupania tenuivalvis;1
sdm25_26celiaf14;SC6b;SC;interior;9;H2395;4,2;7,5;36,6;;11;4;0;a;1;;1;Melastomataceae;Miconia willdenowii;1
sdm25_26celiaf14;SC6b;SC;interior;9;H2396;8;2,3;50,1;;11;3;0;a;1;;1;Sapindaceae;Cupania tenuivalvis;1
sdm25_26celiaf14;SC6b;SC;interior;9;H2397;8,7;7,7;32,3;;10;3;0;a;1;;1;Lamiaceae;Vitex  cf. cymosa Bertero ex Spreng.;1
sdm25_26celiaf14;SC6b;SC;interior;10;H2398;1,4;2,1;39,5;;11;3;0;a;1;;1;Melastomataceae;Miconia willdenowii;1
sdm25_26celiaf14;SC6b;SC;interior;10;H2399;5;8,8;47,5;;15;4;0;a;1;;1;Sapindaceae;Cupania tenuivalvis;1
sdm25_26celiaf14;SC6b;SC;interior;10;H2484;6,7;7,5;35,9;;8;3;0;c;1;;1;Myrtaceae;Myrcia splendens;1
sdm25_26celiaf14;SC6b;SC;interior;10;H2485;7;9,9;59,2;;2;;0;0;aps;3;1;Morta;morta;1
sdm25_26celiaf14;SC6b;SC;interior;10;H2486;8,8;8;45,2;;11;3;0;a;1;;1;Melastomataceae;Miconia willdenowii;1
sdm25_26celiaf14;SC6b;SC;interior;10;H2487;5,3;2,5;94,6;;16;5;0;a;1;;1;Anacardiaceae;Tapirira obtusa;1
sdm25_26celiaf14;SC6b;SC;interior;10;H2488;9;1;71,6;;7;;0;0;aps;3;1;Morta;morta;1
